v0363xl16ug	【AlphaGo会是“人类之癌”吗】AlphaGo必将降低所有围棋大师的身价，甚至导致部分
h0777lgtt0s	AlphaGo纪录片登陆上海电影节：复盘人机对战
id_XMjc4MTQ4NjMxMg==	「科技V报」柯洁大战AlphaGo结果出炉！360手机N5S正式发布-20170523
y05079kgjgd	输了棋的人类比AlphaGo强在哪儿
v_19rrktzcsk	AlphaGo因输棋获世界第四排名公开叫板第一柯洁
id_XMTU5OTczMDIyOA==	柯洁AlphaGo“人机终极对决”将在年底前举行【喂你播】
av48824795	《柴知道》4分钟了解围棋规则 看懂柯洁和AlphaGo的对决并不难
v_19rrergeec	白熊技术八卦第三期 马云抨击AlphaGo和人类下围棋 20170602
av10770597	【爱范儿出品】TechU：柯洁败于 AlphaGo，人机大战还有悬念吗？
av10900850	【鬼畜/柯洁主】轮到打狗团来给你们洗脑了！
av13122359	【MMD】如诩式alphago的桃源恋歌
v_19rr7dnd00	团队合战对弈AlphaGo人类棋手告负
p0019xxcj7t	李世石“神之一手”击败alphago迎首胜
av10790744	柯洁战输AlphaGo 它已经像是围棋上帝
v_19rrlw2980	「科技三分钟」Google欲打造医疗界的AlphaGo
id_XMjc4NTE3MTA3Ng==	柯洁对弈AlphaGo：第二局柯洁中盘告负  表现一度完美 新闻深一度 170525
av21873952	各种有意思的机器人-外卖机器人/AlphaGo/SpotMini
y050506xmyf	DeepMind创始人谈AlphaGo
u072945qiha	AlphaGo科学家：如果人工智能失控，不是因为它太强大
v_19rr7dzmgo	第一棋手柯杰大战谷歌AlphaGo 最终遗憾告负
id_XMzE3MTc2NzgxNg==	柯洁终结41连胜围棋AI：称其实力远超初代AlphaGo
u0020vpspv8	AlphaGo胜利后 人工智能朝哪走
av10857151	2分钟告诉你，AlphaGo大战柯洁——原来是这么回事！
x0394pixrl6	关于围棋，人类3000年来犯了一个错--AlphaGo之父
v_19rr7cs82k	AlphaGo之前围棋TOP10动态排名 柯洁神速冲榜首
k0023qr0r1o	“人机大战”第一季回眸 石破天惊 AlphaGo“神之一手”
id_XMjc4OTkyNjMyNA==	2017数博会马云: 机器要做人类做不到的事情, AlphaGo这样的东西和人类下围棋没多大意义
h0621zez3wt	AlphaGo 的升级版 Master 横扫人类。
w0519kjpyqh	人类跟AlphaGo在围棋较量就是一个悲剧
id_XMjc4ODc3MDEyMA==	AlphaGo 出现之前40年的世界围棋十大高手动态排名
id_XMjc5MDU5NDc3Ng==	曾老预言批评AlphaGo等科技
v_19rrktnxas	柯洁 AlphaGo的试金石？
v_19rrkurziw	AlphaGo三比零胜李世石
id_XMjc4NTE5NzIwNA==	都市晚高峰（上）20170525两连败！柯洁执白中盘认输不敌AlphaGo 高清
av26793668	【回形针PaperClip】围棋 AI 养成指南
id_XMTQ5NjA0NTYxNg==	AlphaGo遇此棋王绝无胜算
av17750269	【墨色大陆工作室】网易年度动画微电影《RUN，阿法狗，RUN！》
id_XMjc4NzMzNDk0OA==	台湾报道 世界棋王柯洁再败alphago
v_19rrleiyc0	柯洁将在年内大战AlphaGo 人类能否复仇？
id_XMTU2MDk1NjAwOA==	用 Gephi 复盘 AlphaGo 与李世乭围棋人机对战（第三局）
av30786649	揭秘阿尔法狗AlphaGo真正的名字？！人类或将遭遇巨大危机！企鹅的阴谋？（逗比人生）PS：只有充钱才能变强！
av28438758	【碧蓝海事局】碧蓝航线所有高端手操技术聚集一体的巅峰之作！超次元海王星联动Extra关卡1080P重制！
z0506vk0oq9	AlphaGO击败世界排名第一的围棋高手柯洁
id_XMjc4NzE2NDgyMA==	五大高手围剿仍落败！团队赛AlphaGo再获胜
id_XMTkxNDY1NzA5Mg==	AlphaGo颠覆围棋战法 慢棋是棋手仅存念想
d0503juvgum	AlphaGo VS 柯洁，人工智能与人类大脑的围棋巅峰对决
i0514cyzz8u	AlphaGo战胜柯洁：围棋的没落是大势所趋、无法阻挡！
av10971693	［狗柯］［法柯］under the darkness
id_XMTYyMzY2NDgyMA==	GOOGLE DEEPMIND ALPHAGO WINS Cannes Innovation Grand Prix
v_19rre2y36g	可怕！AlphaGo Zero自学成才 以100比0完虐前代
id_XMTQ5NzIzODIwNA==	《阿法狗》尾侃李世石与AlphaGo的人机大战！
v_19rr7dojc8	第109期 柯洁对战alphago：探索科技 挑战极限
av19550155	AI下围棋故意输给人类？人工智能的恐怖看完这部纪录片你就懂了《AlphaGo》
y05133jsquv	马云谈论柯洁大战AlphaGo围棋大战，认为这就是一场笑话
av15656188	除去智商爆表的AlphaGo，机器人中还有一群蠢萌的逗比们
id_XMjc4MjIxNzA2MA==	柯洁大战人机AlphaGo
s0516obxtny	全世界疯转！AlphaGO围棋有一招让人热烈盈眶！
v_19rrkvetmk	从深蓝到AlphaGo人机大战人类输多赢少
v_19rr7dull0	首战失利 围棋人机大战柯洁不敌AlphaGo
id_XMzk2MDgzNzE5Mg==	超越“AlphaGo” AlphaZero成史上最强棋类AI
id_XMjg0OTY3NjIzMg==	2016.第4局.李世石 VS AlphaGo
v_19rrlumcj4	常昊有兴趣挑战AlphaGO
c01879g27s1	面对谷歌的AlphaGO 人类真的会卸掉最后一点骄傲吗？
id_XMTczNzAyNTA2NA==	聂帅起初瞧不起机器人，AlphaGo的出现彻底让他服了.mp4
b0529e4sze6	AlphaGo2017 李世石的神之一手 微信号：读书舍
av36913345	2018.11.16 allen40 AlphaGo退役了-下
av46560338	围棋少年柯洁：他3岁下棋，5岁北漂，18岁拿下世界第一，“潜伏”三万局，终有翘楚时！
av10818336	柯洁小怼央视国际记者：中国人就应该用中文提问
v_19rrkueozs	李世石执白再负AlphaGo
e0842pqzr00	马云谈人工智能，别再去搞AlphaGo了，没有意义，可以做的东西太多了
id_XMjQ5NDU4MDgwOA==	改慢棋？媒体称柯洁4月再战AlphaGo
id_XMjc4NTIzOTk1Mg==	柯洁不敌“AlphaGo” 第二盘告负 浙江新闻联播 20170525 高清版
id_XMjc4OTQ4ODAwOA==	通天下20170527人机大战落下帷幕：柯洁0比3负于AlphaGo 高清
i07811kakfz	珍贵资料！谷歌深度学习技术最初在AlphaGo上的应用
av51765106	FGO 2.1国服御主战 起源弹拉二单挑兽国的皇女
z0508jhj9pp	#AlphaGo#出现之前40年的世界围棋十大高手动态排名，开始20年基本上被日本人占领，1分08秒时聂卫平单枪匹马杀入，4分14秒时#柯洁#迅速上蹿，登顶时十六岁。
id_XMjc4MzU5NTI2MA==	AlphaGo对战柯洁第一局
av10874979	【爱范儿出品】TechU：AlphaGo 赢了柯洁，却不打算再下棋了？
id_XMTQ5NTAwNzkzNg==	[围棋]AlphaGo击败李世乭(李世石)瞬间 - AI战胜人类
id_XMzc5OTQ3NDUzMg==	go alpha go广州梅沙教育第二届运动会
id_XMzYzMjgzMzE3Mg==	Alphago的秘密
u0198491cyb	用Gephi复盘AlphaGo与李世乭围棋人机对战（第2局）
av11290214	中国乌镇·围棋峰会：AlphaGo VS五人团队赛 古力哥哥介绍场均一条龙时九段（时越）
av10810069	柯洁再战AlphaGo成表情包；迪拜建设360度旋转摩天大楼
b0505kmmimu	AlphaGo再现江湖，决战柯洁！
av10832241	中国乌镇·围棋峰会 柯洁对阵 AlphaGo第二局 古力张璇讲解 古哥：我是柯粉啊~
av21064958	【围棋群像】你曾这样问过
av9756192	「科技三分钟」乔布斯最欣赏记者即将退休 AlphaGo柯洁人机大战时间确定 170410
id_XMzgzODUwODA3Mg==	AlphaGo战胜人类真相曝光 联想CEO亲自为你解答
v_19rr7d6egs	AlphaGo再下一城 柯洁两连败
av18043902	《点亮现场》2017 梅卡德尔“AlphaGo”全国巡演宁波灯塔音乐站
id_XMjgwMjY5MjA0MA==	马云抨击AlphaGo和人类下围棋
av4170503	【钨冬】一分钟看完韩国棋手李世石大战人工智能阿尔法狗
id_XMjc4OTg1OTg4OA==	三连败收官！ 柯洁再负AlphaGo 人机大战遭零封 早安山东 170528
v_19rr9ysig8	慢棋赢alphago是仅存念想
y0023d76wys	柯洁对战 AlphaGo 今天首战
av5027518	那些自带bgm的棋手们
z0507hqpd58	AlphaGo对柯洁比赛做出非常完美的评价！
n0019c1uw91	AlphaGo是如何运行的
av18127375	【碧蓝海事局】实测是谁更强？白鹰窑子 Vs 重樱窑子
h0613op6quz	关于人工智能AlphaGo，你知道多少？
k0699agsy9p	两局全输 柯洁对战alphago
id_XMjgwNzk3NzAzMg==	2分钟告诉你, AlphaGo大战柯洁——原来是这么回事
id_XMTQ5OTE0OTQ3Ng==	人机大战：李世石变身“黑客”  AlphaGo盘中“崩溃”   新闻夜线 160313
v_19rre0daic	AlphaGoZero无师自通完爆AlphaGo
v_19rrbbyiyo	AlphaGo卷土重来 5月乌镇对弈柯洁
id_XMjc4NzA3OTcwNA==	柯洁对战AlphaGo:探索科技 挑战极限
v_19rrbbz00w	世界第一棋手柯洁对战AlphaGo
v_19rrbaxxf4	五月对战进化版 AlphaGo，柯洁能赢你信吗？
av4232242	【螃蟹八分熟】教你用星际争霸战胜AlphaGo
id_XMTQ5ODQxMDU5Mg==	看东方20160313围棋人机大战：AlphaGo的“大脑”哈萨比斯 高清
v_19rr7cxgo0	柯洁0:3输了落泪 但AlphaGo赢了也不会笑啊
v_19rrbc9z24	19岁中国棋手柯洁将与AlphaGo乌镇对决
v01878bl5j6	AlphaGo VS 围棋
v06526rhxbh	AlphaGo之父人机合作可以达到11＞2的效果
id_XMzI3MTY4OTE4OA==	食言了! 柯洁明年4月再战AI 可惜对手不再是AlphaGo
v_19rr9yf17w	神秘围棋手Master60胜  宣布自己就是AlphaGo
id_XMjY5OTcxMzI4OA==	柯洁5月下旬对决AlphaGo 东方新闻 20170410 高清版
av41809159	【碧蓝海事局】Lv55布理两船S胜凛冬王冠复刻Ex关【大炮手操教学】
r0023nr4tdr	“人机大战”第一季回眸 李世石落败 AlphaGo一战成名
av4110781	【资讯壹佰】金立签约柯洁挑战AlphaGo&vivo骁龙652新机3698开卖
v_19rrkz010g	教你用星际争霸战胜AlphaGo
av4054479	Google DeepMind创始人揭秘AlphaGo
y06330uypk6	《一席》AlphaGo打败人脑？这位科学家表示不服
z0187a8wpw6	GoogleDeepMind创始人揭秘打败人类的AlphaGo
id_XMzA5ODQ0MDQ3Mg==	最强“新狗”AlphaGo Zero发布 柯洁：对于它的自我进步来讲，人类太多余
id_XMzEzMTM0NzEwOA==	晓说 2017 高晓松YY未来世界(下) 败给AlphaGo之后 170526 这说的不就是黑客帝国吗
w00196ickba	AlphaGO大战人类围棋顶尖选手
v_19rrku020g	AlphaGo排名世界第四 公开约战柯洁
av23911198	Alphago的秘密
id_XMTUwMDUwNjU3Mg==	AlphaGo排名世界第四 公开约战柯洁 晨光新视界 160315
id_XMTkwNzczMjE2OA==	看东方20170105“Master”横扫围棋界 “Master”已获59胜1和 并自称系“Alpha Go”团队黄士杰 高清
id_XMjc4ODIzMjgwNA==	马云评AlphaGo：从不下臭棋剥夺了围棋的乐趣
id_XMjc4OTM2ODc5Mg==	柯洁0: 3负于AlphaGo几度落泪 但AlphaGo赢了也不会笑啊
av4218668	「E分钟」20160328：AlphaGo将出战星际争霸2，仿照苹果小米或推2se
id_XMjc4ODYxNzkzNg==	柯洁执白再负0-3AlphaGo 人类终难取胜人工智能
id_XMzEzMTM0ODczNg==	晓说 2017 高晓松YY未来世界(下) 败给AlphaGo之后 170526 这个人工智能还没那么牛逼呢，无人驾驶现在都还不行，各位安心吧
id_XMTQ5OTEyMTk5Mg==	李世石走出“神之一手”  逼得AlphaGo崩溃 九点半 160313
av10984918	柯洁 VS AlphaGo，第三局赛后新发 连笑：“没有人能比你做得更好”
v_19rr7ert0g	人机大战第二季首局 AlphaGo执白1/4子胜柯洁
i0562zq3l76	最新版AlphaGo Zero横空出世 从零开始成全球最强
r0546kv2e8l	谈笑：Alphago下围棋已达到神的境界
w05081etobf	AlphaGo人机大战
id_XMzgwOTIyNjcwOA==	珍贵资料! 谷歌深度学习技术最初在AlphaGo上的应用
id_XMjc4ODkxODM1Mg==	柯洁对弈AlphaGo：柯洁再度落败  总比分锁定0比3 新闻深一度 170527
id_XMTQ5MjMyNDc2MA==	AlphaGo将与李世石举行人机大战 财经早班车 160307
id_XMTU2MDk1MDAxMg==	用 Gephi 复盘 AlphaGo 与李世乭围棋人机对战（第一局）
id_XMjg5MTkzNDUwMA==	AlphaGo玩游戏是这样的: AI微操系列(一)
n0393gk4y3g	AlphaGo之父：关于围棋，人类3000年来犯了一个错
id_XMTUwMTE2ODY5Mg==	李世石：人机大战败北很遗憾  AlphaGo集中力难逾越 新闻夜线 160315
v_19rrbc3j5k	柯洁5月下旬对决 AlphaGo
av11055595	【腐向虐狗】AlphaGo的“阴谋”【狐狸精】〔狗柯〕〔柯洁×AlphaGo〕
av51115095	不堪半目之辱——回顾人类最强五人被阿狗团灭
av10778823	「科技三分钟」罗永浩直播回应坚果Pro负面传闻 柯洁首战AlphaGo惜败 170523
av39248327	【碧蓝海事局】两船极限A胜Extra苍与红的试炼Boss天城&加贺Lv120 200管血
o0672ttcrlx	AI下围棋输给人类？人工智能的恐怖看完这部纪录片你就懂了AlphaGo
av10285647	【人机大战】柯洁 vs AlphaGo伪预告片
id_XMjUwOTQ1ODk3Ng==	2.0版AlphaGo——摒弃人类棋谱，走AI自己的路
av4891909	柯洁AlphaGo“人机终极对决”将在年底前举行【喂你播】
t05089ey8tn	AlphaGo出现之前40年的世界围棋十大高手动态排名
v_19rr7dyol4	柯洁输多少由AlphaGo决定？ 棋圣:设定问题
id_XMTUwMjAyNjg0NA==	柯洁(柯洁)专访：AlphaGo面对复杂局面表现糟糕《人机大战第五局赛后》
id_XMjc4NzY2NjM0OA==	AlphaGo对战柯洁第二局（十块孤棋大乱战高清完整版）棋谱
id_XMTUwMTMyNjI4NA==	聂卫平-AlphaGo赢面大_李世石想赢须有神招
v_19rr7ec524	人机大战第2局柯洁中盘负AlphaGo 遭遇两连败
id_XMzA5NjE1MzYwOA==	虐暴人类! 最强AlphaGo诞生, 3天完成自我进化, 人工智能你怕了吗
g0602cpn7gu	AlphaGo赢了之后 王小川收到工程师发来了这样一条信息
p0019di2dgo	AlphaGo走出诡异下法 三棋手惊呼不可思议
av39950174	纪录片《AlphaGo》之 AI 打砖块
av33878283	【英雄联盟】S9全球总决赛MV—ESIR 记录安掌门的S8历程
id_XMzQwMDUwMDA5Mg==	关于围棋, 人类3000年来犯了一个大错! AlphaGO战胜李世石纪录片
v_19rrl08f8g	谷歌AlphaGo再挑战人类
e0023tyrdif	人机大战 柯洁不敌AlphaGo当场落泪 人机大战三连败收官
o0390nakm28	马化腾感谢AlphaGo
b0647t7fut7	刚知道围棋还能这么下恐怕AlphaGo来了也不是对手
id_XMjg0OTY3NDkwMA==	2016.第2局.李世石 VS AlphaGo
q050767lj5h	人机大战第二季最后总结会上，棋士柯洁表示跟AlphaGo下棋实在是太痛苦，不会让你感到有获胜希望。柯洁透露细节：最后一盘，他本以为AlphaGo会跟他纠缠到最后...
v_19rr7ey6qg	这篇论文藏着alphago的秘密
u0696tz8ypu	提问连笑 怎么看人机配对赛赛制AlphaGo纪录片
i0728k9fm5x	马云谈论柯洁大战AlphaGo围棋大战，认为这就是一场笑话
id_XMTU2MDk2MzE3Mg==	用 Gephi 复盘 AlphaGo 与李世乭围棋人机对战（全五局）
id_XMzE4NDI2OTcxMg==	AlphaGo升级完胜旧版，周星驰电影《美人鱼》开始筹备续集
id_XMjcwMTU1Mzg3Mg==	【范团视频】TechU：五月对战进化版 AlphaGo，柯洁能赢你信吗？
z01876ib4n1	AlphaGo机器人第二次打败世界冠军 举世震惊
v_19rr793vu4	AlphaGo“漏洞”被人类点中？
id_XMzYwNTcyNjkxMg==	柯洁: AlphaGo太残暴 希望它更像人类
v_19rr7duub0	人机大战首局结果 柯洁负于AlphaGO
v_19rrledfmw	人机终极对决或年内举行 柯洁将战AlphaGo
id_XMTQ5NDc5NzE4OA==	【中文字幕】谷歌突破性的机器人围棋大师AlphaGo 简介
av10844875	「科技三分钟」三星展示首款弹性OLED屏幕 联想新财报扭亏为盈 170526
id_XMzIwNzExMDQ2OA==	AlphaGo在3: 0击败柯洁后宣布退役, 人工智能会改变人类生活吗?
av10824093	「科技三分钟」iPhone 8或彻底取消指纹解锁 国行PS4 Pro主机发布 170525
t07534ygs3c	AlphaGo谷歌出品人工智能纪录片_预告片
av11723095	《科技一分钟》马云：人类跟AlphaGo在围棋较量就是一个悲剧
av34664912	【MMD】如诩式alphago的How Long
id_XMzk4MTE1NDEwMA==	李世石大战AlphaGo赢了一局，晚上AlphaGo做了件事
av11047884	【腐向】【AlphaGo x 柯洁】匆匆那年
av10936205	【转】alphago出现前四十年世界围棋十大高手动态排名【解说版】
av4875170	「科技V报」柯洁AlphaGo即将开战，三星Note6、7工程图曝光-20160605
v_19rr76scmg	AlphagoVS深蓝究竟谁更强!
v_19rrl056pg	谷歌AlphaGo在挑战人类欲打”星际争霸“
id_XMTQ5NjEwNjkwMA==	谷歌人工智能AlphaGo再胜李世石 网友称棋局似“死”字
x06289x4zmc	滴滴副总裁章文嵩：滴滴的算法比AlphaGo复杂很多倍
e0507rn01op	AlphaGO会在学术刊物把最新版本的细节公布
f0363m8nf8l	Master取得60胜 宣布自己是人工智能AlphaGo
id_XMjc4NzIyOTg2NA==	团队合战对弈AlphaGo  人类棋手告负 新闻深一度 170526
v_19rrku3058	最终局AlphaGo执白胜 人机大战李世石1-4完败
a0696l68cf6	周睿羊回忆乌镇人机大战难忘画面AlphaGo纪录片
av33217175	令人细思极恐的远古史诗级机械机器人 纯手工制作的零件机械运转  “AlphaGo算个球”
av47049176	【碧蓝海事局】13-4 Boss战手把手攻略详解从道中到Boss战
i00236cnybc	柯洁对战AlphaGo今天进行第二场比赛
av7878526	黑科技：AlphaGo连胜人类60盘 乐视FF91电动车总算不是PPT
av4070022	Alphago 进化原理类比演示
b00198fk7f4	AlphaGo被坏人利用怎么办？技术强大的公司如何能“不作恶”
id_XMzAyNjg1MTQ2OA==	马云: AlphaGo和AlphaGo2.0比才更有意义, 人跟机器比只是羞辱了人的智商
id_XMjY5OTc4MzUxNg==	柯洁对决Alphago 人机大战五月乌镇上演 浙江新闻联播 20170410 高清版
w0779fv6gi5	Alphago再赢柯洁 不懂围棋，为何屡屡赢过棋王？
av4090764	李世乭 VS Alphago 棋魂版 (搬运)
av12825673	【MMD】 How That Taste 【如诩式AlphaGo】
av7866637	为什么说，大家早知道打败柯洁的Master肯定是阿尔法狗！
e0552pmn8j1	AlphaGo的胜利和深蓝战胜人类棋手背后有着什么天壤之别？
id_XMjg1NjczNzkxMg==	《科技一分钟》马云：人类跟AlphaGo在围棋较量就是一个悲剧
d018899lfs3	AlphaGo棋坛排名世界第四 公开约战柯洁
v_19rr7d6xf4	两连败！人机大战柯洁执白中盘不敌AlphaGo
v_19rr7eureo	首战失利！围棋人机大战柯洁不敌AlphaGo
id_XMTk4NTk3MDEzNg==	Master (AlphaGo)网络对战第三盘解说
l0609ielood	打不过AlphaGo，人类天团互相甩锅
id_XMTQ5NjM2NTAyMA==	北京青年报：科技部部长万钢——阿里也要造“AlphaGo” 北京您早 160311
t0505ky8mjl	AlphaGo之父哈萨比斯谈认知极限
av11290152	中国乌镇·围棋峰会：AlphaGo VS 五人团队赛  古力哥哥介绍芈昱廷
z00231pjp1l	不确定AlphaGo是否存在围棋知识的盲区
f0023fru56h	人机大战第二季将打响 柯洁挑战AlphaGo
e0188pv3ld6	AlphaGo连胜李世石 AI真的能取代人类了吗？
av10768516	进化后的AlphaGo大战柯洁之前，元首有话要说
id_XMjc5MDE4OTY0OA==	柯洁不敌AlphaGo当场落泪 人机大战三连败收官 说天下 20170528 高清版
v_19rr79lziw	李世石落败 AlphaGo一战成名
id_XMTUwMzk2MDQ0NA==	【CUPA Reading Club】AlphaGo李世石大戰與圍棋之道(5)
av15711468	AlphaGo Zero：从零开始 - DeepMind
p0838b93ldd	还在吐槽中国学习方式吗？来听听alphago老板怎么评价中国教育！
d0562xtqebo	AlphaGo Zero 发现新的知识
v_19rrbceqyg	“人机大战”5月举行 柯洁将与AlphaGo对决
v_19rrf5ve7s	AlphaGo是否攻陷人类最后智力堡垒？
id_XMTU2MDk1MjI0NA==	用 Gephi 复盘 AlphaGo 与李世乭围棋人机对战（第二局）
id_XMjg1NjgwMDk2NA==	马云世界智能大会演讲：100年后，AlphaGo之战会让人类羞愧
av39870233	柯洁调侃王思聪是“普通网友” 吐槽AlphaGo是“恶龙”
n0026gn0uiz	黄晓庆：AlphaGo打赢了所有的围棋冠军 但它并不知道自己在下围棋
m0019wtlefx	探访谷歌AlphaGo背后的深度思维公司 揭秘创业故事
v_19rr7eckws	人机大战第二局：柯洁认输 AlphaGo中盘获胜
v_19rr7dt0ic	人机大战2.0上演！首局柯洁执黑小负AlphaGo
id_XMjc1NTk3OTExNg==	“人机大战”第一季回眸：石破天惊  AlphaGo“神之一手” 新闻深一度 170510
id_XMjY5OTg2MjU1Ng==	柯洁五月迎战“Alpha Go” 晚间体育新闻 20170410
av4087805	alphago前辈：星际2微操作极限之20枪兵打40毒爆虫
s0188gx862y	围棋世纪大战之AlphaGO的网红之路
j07783g85fb	AlphaGo又把人类打败了？这10部科幻电影带你走向未来
av17448830	安装配置围棋游戏Sabaki并与人工智能AlphaGo对弈-Leela版
t0685aoypyi	打不过AlphaGo，人类天团互相甩锅
av11290930	中国乌镇·围棋峰会：AlphaGo VS五人团队赛 古力哥哥解释“以德服人”
av45089797	【碧蓝海事局】外挂还是实力？院长一晚九万pt阵容72油无沉船打法公开
av7857979	谜底揭晓！Master官方宣布自己就是AlphaGo
av15528879	AlphaGo输了……输给了更强的AlphaGo！
av14633909	【中字】纪录片《AlphaGo》首支官方预告
g0506idh3i6	聂卫平点评柯洁Alphago人机大战首局
id_XMTUwMzU4OTI1Mg==	alphago和百度鸡《空空闲话》028
id_XMzA5NTgwMzcxMg==	可怕! AlphaGo Zero自学成才 以100比0完虐前代
v_19rr7e0g5c	人机大战第一局战罢 AlphaGo战胜柯洁
av15531878	阿尔法狗再进化：自学3天，就100:0碾压李世石版旧狗
n0715u3er4j	AlphaGo又把人类打败了？这10部科幻电影带你走向未来
v_19rrbbyz30	世界第一棋手柯洁5月底对战AlphaGo
id_XMjc4MTU2MzMyNA==	人机大战首局 柯洁不敌“AlphaGo” 浙江新闻联播 20170523 高清版
av37030452	【碧蓝海事局】传颂之物Ex图四船S胜海伦娜单前排通关演示
v_19rr8mlo8s	AlphaGo为什么能战胜人类？
id_XMjcwMDMyNzYzNg==	AlphaGo卷土重来 5月乌镇对弈柯洁 170410 通天下
id_XMjc4MTEyMTY2OA==	《今日大人物》5.23乌镇 围棋人机大战柯洁对阵AlphaGo
v_19rrktpil4	反击！  韩国棋手李世石战胜AlphaGo
av10822335	阿尔法狗下来战书，如何对敌？
av7849573	全实战棋谱4/5胜率变动分析｜AlphaGo VS 李世石｜ Match 4►围棋世界人机大战4局 人工智能 2016年
id_XMzk1NDEyMTg0MA==	AlphaZero Shedding new light on the grand games of chess, shogi and Go
k0510jgc6hq	AlphaGo对战柯洁第一局-围棋棋谱
av28091466	[AlphaGO/MMD]如诩式alphago的addiction
av10861394	马云怼阿尔法狗：So TM What!
av25981408	【碧蓝海事局】7639分2船混剪极限S胜异色格Extra关Boss提尔比茨Lv115 100管血
id_XMzkwMDMzNDA4MA==	围观！柯洁AlphaGo“四分之一子”的故事
id_XMzE5NzIxNDI4OA==	AlphaGo可以下围棋 但AlphaGo却画不出这绚烂夺目的色彩 14
id_XMjc5MDMzODkzMg==	新闻眼20170527人机大战终战 柯洁再负AlphaGo 三连败收官
i0507s57x3a	柯洁对战AlphaGo，三场全输，人工智能的胜利
av12629438	【BHBR蓝帽子35】孙正义东京演讲：《信息革命指引下的新世界》
av13411871	【MMD】如诩式AlphaGo的拉丁舞J'y Suis Jamais Alle
av4886461	「科技三分钟」蝙蝠侠版S7edge国内售价公布 柯洁年内将战AlphaGo 160606
id_XMTQ5ODQxOTc1Mg==	围棋人机大战：AlphaGo的“大脑”哈萨比斯 上海早晨 160313
v0747h1mk0j	为什么AlphaGo不敢挑战打麻将？看完真的服我大中华麻将！
t0507v82g7c	柯洁惨败AlphaGO后落泪：太完美看不到希望
id_XMjc0NTI3MzUxNg==	超级象棋挑战AlphaGo
id_XMTUwMjAwMzE4OA==	为啥AlphaGo击败围棋高手_李世石Lee Sedol_代表人工智能达到新高度
c0553qdz7uz	称霸围棋界的AlphaGo还记得吗？人家这次要上大荧幕了！
av21061450	【碧蓝海事局】见识一下国服最顶尖的极限手操吧！2船开荒0减伤难度S胜11-4Boss川内！
o0311kprqbh	人类输了！人机大战第一回合：李世石遭AlphaGo逆转
av18582407	阿尔伯塔大学最最最屌的AI人工智能课程，AlphaGo之父Rich Sutton主讲 #12《神经网络 #2》
av4886987	锤子涉猎高端VR，柯洁年内对战AlphaGo「资讯100秒」
av28869915	碧蓝友爱NGA第四届比赛2 IOS冠军-院长
id_XMzEwMDQ3MzkwMA==	第77期 人类恐将被机器统治? AlphaGo的策略网络训练
o0563r500d3	揭秘最强AlphaGo终极围棋大师是如何炼成
av4104559	【爱范儿出品】AlphaGo 4:1 李世石全程回顾
av10810936	#围棋峰会#   AlphaGo VS 柯洁，三番棋第二场开始。
av31455273	谷歌 AlphaGo Zero 为什么这么厉害？
v_19rr771vqk	5位围棋国手意见难统一 人类"群殴"不敌AlphaGo
av4111969	AlphaGo附体，机器人布里茨化身终结者血洗召唤师峡谷
id_XMzg1NjIxODk3Ng==	人机大战柯洁首局不敌AlphaGo：“它已接近围棋上帝”
v_19rraev9ww	国产 “AlphaGo” 获围棋 AI 冠军
v_19rre2sg7o	“史上最强”AlphaGo出世，100：0击败李世石版
av9747305	AlphaGo 携手中国顶尖棋手：共创棋妙未来
av4100747	「科技三分钟」iPhone 7外壳设计图首次曝光 AlphaGo因输棋获世界第四排名 160314
v_19rrbbtzbw	人机大战将于5月乌镇开赛 AlphaGo升级挑战柯洁
l0739hbkwas	谷歌AlphaGo围棋宣传片，带你领略人工智能的强大，太过震撼！
v0719c2efan	AlphaGo战胜人类真相曝光 联想CEO亲自为你解答
av31763627	碧蓝航线动画化制作决定！CM曝光！
z01887792iy	带你认识AlphaGo
av44956558	【碧蓝海事局】特别演习单前排手操演示【55油不沉190pt】
id_XMTQ5MzcwNDY1Ng==	【爱范儿出品】世纪围棋人机大战！AlphaGo VS 李世石
av10914078	[腐向]【狗柯】愿有朝一日与你对弈。。(AlphaGo×柯洁)
id_XMTU3MzYxODcyOA==	李世石神之一手,AlphaGo乱了
id_XMjc4MTIxOTAwOA==	【爱范儿出品】TechU：柯洁败于 AlphaGo，人机大战还有悬念吗？
id_XMjIxOTYwMTA1Ng==	聂卫平:李世石能赢因为AlphaGo死机
id_XMjc1NDA2NjMyMA==	“人机大战”第一季回眸：李世石落败  AlphaGo一战成名 新闻深一度 170509
v08502ayjtx	为什么人类在围棋上输给AlphaGo机器人如此扎心
id_XMjc4ODg0NDQ5Mg==	柯洁对战AlphaGo，三场全输，人工智能的胜利
av10861118	马云怼阿尔法狗：AlphaGo很厉害？So TM What
v_19rr9yibec	60场全胜 Master终于显真身：“我就是AlphaGo”
id_XMTUwMDY4NzM1Mg==	围棋世纪大战之AlphaGO的网红之路
id_XMjY5Mjk5Mjc5Ng==	柯洁对阵Alpha Go 午间体育新闻 20170407
id_XMjc4NTE3MzY5Mg==	柯洁对弈AlphaGo：我与胜利失之交臂 新闻深一度 170525
av24094247	Alphago的秘密
id_XMTUwMTQzMzI1Mg==	李世石：人机大战败北很遗憾  AlphaGo集中力难逾越  上海早晨 160316
id_XMTUwMTQzNDI0OA==	AlphaGo加冕“荣誉九段”排名全球第二  上海早晨 160316
